Name,Link,Image,Price,Category,Store
Apple Iphone 16 256 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-16-256gb-teal-27429,https://cdn.mediapark.uz/imgs/600x600_b3e77631-01d4-4f18-9a1e-c7401c06d615_Artboard-1.webp,17300000,Smartfonlar,Mediapark
Apple Iphone 16 256 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-16-256gb-pink-27427,https://cdn.mediapark.uz/imgs/600x600_18f8c0c7-57c5-40be-8346-1cddb4054da8_Artboard-1.webp,17300000,Smartfonlar,Mediapark
Apple Iphone 16 256 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-16-256gb-white-27426,https://cdn.mediapark.uz/imgs/600x600_19903988-42fe-4552-806f-2cdfbb8eb128_Artboard-1.webp,17300000,Smartfonlar,Mediapark
Apple Iphone 16 256 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-16-256gb-black-27425,https://cdn.mediapark.uz/imgs/600x600_2bee01ce-7b14-4933-be9a-fc1df40cabc7_Artboard-1.webp,17300000,Smartfonlar,Mediapark
Apple Iphone 16 128 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-16-128gb-teal-27424,https://cdn.mediapark.uz/imgs/600x600_3197287d-8264-495a-acd2-bd7ce79c157f_Artboard-1.webp,15642000,Smartfonlar,Mediapark
Apple Iphone 16 128 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-16-128gb-pink-27422,https://cdn.mediapark.uz/imgs/600x600_600a2876-62a2-4b3c-a13c-0acb7f34a5b4_Artboard-1.webp,15400000,Smartfonlar,Mediapark
Apple Iphone 16 128 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-16-128gb-white-27421,https://cdn.mediapark.uz/imgs/600x600_c452571d-bee6-4705-a9f3-057f565c9228_Artboard-1.webp,15400000,Smartfonlar,Mediapark
Tecno Spark 10 Pro 8/128 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-10-pro-8-128-black-26461,https://cdn.mediapark.uz/imgs/600x600_4168e662-2026-4a77-a721-7e1d21f23232_Artboard-1.webp,1855000,Smartfonlar,Mediapark
Tecno Spark 10 8/128 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-10-8-128-meta-black-26460,https://cdn.mediapark.uz/imgs/600x600_613fb304-e7c3-47e9-bf60-5f3a54d15ec4_Artboard-1.webp,1717000,Smartfonlar,Mediapark
Tecno Spark 10 4/128 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-10-4-128-meta-blue-26459,https://cdn.mediapark.uz/imgs/600x600_db94ade5-0aa8-42a9-bc1d-4d0dd31a9e89_Artboard-1.webp,1580000,Smartfonlar,Mediapark
Tecno Camon 20 Pro 8/256 Gb,https://mediapark.uz/products/view/smartfon-tecno-camon-20-pro-8-256-predawn-black-26457,https://cdn.mediapark.uz/imgs/600x600_daf81022-285a-413b-9ab7-26739864e14a_Artboard-1.webp,3023000,Smartfonlar,Mediapark
Xiaomi Redmi A3 3/64 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-a3-3-64-star-blue-26443,https://cdn.mediapark.uz/imgs/600x600_6917c136-3840-44a8-b700-b28f44004884_Artboard-1.webp,1311000,Smartfonlar,Mediapark
Xiaomi Redmi A3 3/64 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-a3-3-64-midnight-black-26440,https://cdn.mediapark.uz/imgs/600x600_dfaf8b86-6c09-494b-a842-029c75a8e85a_Artboard-1.webp,1311000,Smartfonlar,Mediapark
Xiaomi Redmi 13 8/256 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-13-8-256-gold-26429,https://cdn.mediapark.uz/imgs/600x600_9c95f700-da91-4b1f-ad86-2b192677c569_Artboard-1.webp,2208000,Smartfonlar,Mediapark
Xiaomi Redmi 13 8/256 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-13-8-256-blue-26426,https://cdn.mediapark.uz/imgs/600x600_035a9d87-284f-432a-bd90-229ac3c6ad94_Artboard-11300.webp,2208000,Smartfonlar,Mediapark
Xiaomi Redmi 13 8/256 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-13-8-256-black-26425,https://cdn.mediapark.uz/imgs/600x600_fe04c7f2-78fe-4e2d-8c11-47086bc02d5f_Artboard-1.webp,2208000,Smartfonlar,Mediapark
Honor X8b 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x8b-8-256-gb-emerald-green-23391,https://cdn.mediapark.uz/imgs/9c81768e-6ab4-443f-90b1-b4a2117b2258_Artboard1@600x-100.webp,3103000,Smartfonlar,Mediapark
Honor X8b 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x8b-8-256-gb-midnight-black-23390,https://cdn.mediapark.uz/imgs/96501e58-6894-4e25-8b89-5a5142493c98_Artboard2@600x-100.webp,3103000,Smartfonlar,Mediapark
Samsung Galaxy S24+ 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-sm-s926b-s24-256gb-gray-26417,https://cdn.mediapark.uz/imgs/600x600_f4993e10-6f22-4594-940e-d9831a9e56a3_Artboard-11300.webp,12399000,Smartfonlar,Mediapark
Vivo Y18 6/128 Gb,https://mediapark.uz/products/view/smartfon-vivo-y18-6-128-wave-aqua-26418,https://cdn.mediapark.uz/imgs/600x600_0be19dbb-7077-4067-828f-3aa689367f4a_Artboard-1.webp,1816000,Smartfonlar,Mediapark
Vivo Y18 6/128 Gb,https://mediapark.uz/products/view/smartfon-vivo-y18-6-128-mocha-brown-26415,https://cdn.mediapark.uz/imgs/600x600_8b92a593-3bca-4fb2-a7d4-78aa74861c18_Artboard-1.webp,1816000,Smartfonlar,Mediapark
Samsung Galaxy A53 256 Gb,https://mediapark.uz/products/view/smartfon-samsung-sm-a536e-a53-256gb-white-26412,https://cdn.mediapark.uz/imgs/600x600_1930218a-0c8f-497a-a4e8-42d3a9d2e35e_Artboard-11300.webp,4207000,Smartfonlar,Mediapark
Vivo Y17s 4/128 Gb,https://mediapark.uz/products/view/smartfon-vivo-y17s-4-128-forest-green-26411,https://cdn.mediapark.uz/imgs/600x600_8bf436b1-7485-4e11-9bcd-1ff73fb85c90_Artboard-1.webp,1952000,Smartfonlar,Mediapark
Vivo Y17s 4/128 Gb,https://mediapark.uz/products/view/smartfon-vivo-y17s-4-128-diamond-orange-26409,https://cdn.mediapark.uz/imgs/600x600_e1927435-fcf3-442e-b808-78d03f483a52_Artboard-1.webp,1952000,Smartfonlar,Mediapark
Samsung Galaxy A04e 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-sm-a042f-a04e-64gb-copper-26408,https://cdn.mediapark.uz/imgs/600x600_43d302fe-7988-4887-8cb2-997bd782ad02_Artboard-11300.webp,1568000,Smartfonlar,Mediapark
Realme 10 Pro+ 12/256 Gb,https://mediapark.uz/products/view/smartfon-realme-10-pro-12-256-rmx3686-dark-matter-26407,https://cdn.mediapark.uz/imgs/600x600_1d04b018-f932-4dd7-a40c-eccade7ff341_Artboard-11300.webp,5987000,Smartfonlar,Mediapark
Oppo Reno 11f 8/256 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-11f-5g-8-256-palm-green-26406,https://cdn.mediapark.uz/imgs/600x600_382fadd4-955f-49a8-9226-10166c82dc57_Artboard-11300.webp,4139000,Smartfonlar,Mediapark
Realme 10 Pro+ 12/256 Gb,https://mediapark.uz/products/view/smartfon-realme-10-pro-12-256-rmx3686-dark-matter-26407,https://cdn.mediapark.uz/imgs/600x600_1d04b018-f932-4dd7-a40c-eccade7ff341_Artboard-11300.webp,5987000,Smartfonlar,Mediapark
Oppo Reno 11f 8/256 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-11f-5g-8-256-palm-green-26406,https://cdn.mediapark.uz/imgs/600x600_382fadd4-955f-49a8-9226-10166c82dc57_Artboard-11300.webp,4139000,Smartfonlar,Mediapark
Oppo Reno 11f 8/256 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-11f-5g-8-256-ocean-blue-26404,https://cdn.mediapark.uz/imgs/600x600_5e4643cd-c6d2-41ec-b8e0-facd6992e879_Artboard-11300.webp,4139000,Smartfonlar,Mediapark
Oppo Reno 11 12/256 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-11-5g-12-256-wave-green-26403,https://cdn.mediapark.uz/imgs/600x600_bf49770e-093e-413b-b59a-932a37978fb6_Artboard-11300.webp,5711000,Smartfonlar,Mediapark
Oppo Reno 11 12/256 Gb,https://mediapark.uz/products/view/smartfon-oppo-reno-11-5g-12-256-rock-gray-26402,https://cdn.mediapark.uz/imgs/600x600_3ee12731-20b9-4a2b-b7bc-c344aa2b87e4_Artboard-11300.webp,5711000,Smartfonlar,Mediapark
Oppo A60 8/128 Gb,https://mediapark.uz/products/view/smartfon-oppo-a60-8-128-ripple-blue-26401,https://cdn.mediapark.uz/imgs/600x600_c63e2264-3a37-458e-a927-3e863fc6437e_Artboard-1.webp,2606000,Smartfonlar,Mediapark
Oppo A60 8/128 Gb,https://mediapark.uz/products/view/smartfon-oppo-a60-8-128-midnight-purple-26400,https://cdn.mediapark.uz/imgs/600x600_be31a3ae-0326-4bc6-9c90-053b19b14db8_Artboard-1.webp,2606000,Smartfonlar,Mediapark
Oppo A18 4/128 Gb,https://mediapark.uz/products/view/smartfon-oppo-a18-4-128-glowing-blue-26399,https://cdn.mediapark.uz/imgs/600x600_cef7d205-3363-4bff-8a0a-38cc7030ffae_Artboard-11300.webp,2087000,Smartfonlar,Mediapark
Oppo A18 4/128 Gb,https://mediapark.uz/products/view/smartfon-oppo-a18-4-128-glowing-black-26398,https://cdn.mediapark.uz/imgs/600x600_14fac1c9-49aa-4143-911e-d1a94518ef9d_Artboard-11300.webp,2087000,Smartfonlar,Mediapark
Honor X9a 6/128 Gb,https://mediapark.uz/products/view/smartfon-honor-x9a-6-128-black-26396,https://cdn.mediapark.uz/imgs/600x600_699a9451-d091-4974-a575-e3b64657bd2c_Artboard-11300.webp,3952000,Smartfonlar,Mediapark
Honor X8b 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x8b-8-256-silver-26395,https://cdn.mediapark.uz/imgs/600x600_cae5d7f8-89ea-48ea-9a49-3543b6b561c4_Artboard-11300.webp,3103000,Smartfonlar,Mediapark
Honor X8b 8/128 Gb,https://mediapark.uz/products/view/smartfon-honor-x8b-8-128-silver-26394,https://cdn.mediapark.uz/imgs/600x600_94e75f6c-2977-4dc7-8d2a-e515ae563bfb_Artboard-11300.webp,2950000,Smartfonlar,Mediapark
Honor X8b 8/128 Gb,https://mediapark.uz/products/view/smartfon-honor-x8b-8-128-black-26393,https://cdn.mediapark.uz/imgs/600x600_e3fda186-a857-4d12-8d6a-5276bad9aba9_Artboard-1.webp,2950000,Smartfonlar,Mediapark
Vivo Y03 4/64 Gb,https://mediapark.uz/products/view/smartfon-vivo-y03-4-64-space-black-26392,https://cdn.mediapark.uz/imgs/600x600_b48cf67b-9d6f-42d2-8520-07a73ce2b88c_Artboard-1.webp,1637000,Smartfonlar,Mediapark
Honor X7b 6/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x7b-6-256-midnight-black-26391,https://cdn.mediapark.uz/imgs/600x600_933e5b0d-054a-40fd-8a9b-6fc3423db5bd_Artboard-11300.webp,2693000,Smartfonlar,Mediapark
Honor X7b 6/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x7b-6-256-flowing-silver-26390,https://cdn.mediapark.uz/imgs/600x600_f73dfdd1-5874-47de-ba30-f673b0cf0a76_Artboard-11300.webp,2693000,Smartfonlar,Mediapark
Honor X7b 6/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x7b-6-256-emerland-green-26389,https://cdn.mediapark.uz/imgs/600x600_6a9e5b48-3429-4992-bc6a-7a7d6dce221d_Artboard-11300.webp,2693000,Smartfonlar,Mediapark
Tecno Spark 20c 8/128 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-20c-8-128-mystery-white-26388,https://cdn.mediapark.uz/imgs/600x600_cd2ca82b-33f3-4da7-b052-f6d110105a65_Artboard-1.webp,1555000,Smartfonlar,Mediapark
Honor X6b 6/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x6b-6-256-black-26387,https://cdn.mediapark.uz/imgs/600x600_dbcd3351-847f-4413-8fc5-98209dd07076_Artboard-1.webp,2173000,Smartfonlar,Mediapark
Honor X6a 6/128 Gb,https://mediapark.uz/products/view/smartfon-honor-x6a-6-128-silver-26386,https://cdn.mediapark.uz/imgs/600x600_89713abc-00e4-4c62-9997-abe02b48ae4e_Artboard-11300.webp,1952000,Smartfonlar,Mediapark
Honor X6b 6/256 Gb,https://mediapark.uz/products/view/smartfon-honor-x6b-6-256-green-26385,https://cdn.mediapark.uz/imgs/600x600_993a3bd9-c086-4998-bcc8-b0bd8eab64dc_Artboard-1.webp,2173000,Smartfonlar,Mediapark
Tecno Spark 20 8/128 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-20-8-128-magic-skin-blue-26381,https://cdn.mediapark.uz/imgs/600x600_d3910104-64ce-45e2-b3a7-03bb47fe3278_Artboard-1.webp,1787000,Smartfonlar,Mediapark
Tecno Spark 20 8/128 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-20-8-128-gravity-black-26380,https://cdn.mediapark.uz/imgs/600x600_b7ca8479-95e6-4ffc-9b02-11525ce8c7f1_Artboard-1.webp,1787000,Smartfonlar,Mediapark
Honor 200 Lite 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-200-lite-8-256-blue-26378,https://cdn.mediapark.uz/imgs/600x600_4da086c8-4666-4504-bf2e-585b01645669_Artboard-11300.webp,3712000,Smartfonlar,Mediapark
Apple Iphone 15 256 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-15-256gb-blue-26377,https://cdn.mediapark.uz/imgs/600x600_bd4f9afe-14d7-4afc-971b-340128324966_Artboard-11300.webp,15500000,Smartfonlar,Mediapark
Apple Iphone 15 128 Gb,https://mediapark.uz/products/view/smartfon-apple-iphone-15-128gb-green-26375,https://cdn.mediapark.uz/imgs/600x600_56c4a4ca-51c7-4452-b41e-365fe9e01440_Artboard-11300.webp,14318000,Smartfonlar,Mediapark
Honor 200 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-200-8-256-white-26374,https://cdn.mediapark.uz/imgs/600x600_e045d857-61ad-4cd3-9c11-969c0a46141e_Artboard-1.webp,6230000,Smartfonlar,Mediapark
Honor 200 8/256 Gb,https://mediapark.uz/products/view/smartfon-honor-200-8-256-black-26373,https://cdn.mediapark.uz/imgs/600x600_7758c50a-cb51-4fe9-8778-2a90376a00eb_Artboard-1.webp,6230000,Smartfonlar,Mediapark
Tecno Spark 10 Pro 8/256 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-10-pro-8-256-starry-black-26372,https://cdn.mediapark.uz/imgs/600x600_bfe2258f-96cf-4d7f-b359-fba2755d5627_Artboard-1.webp,1996000,Smartfonlar,Mediapark
Tecno Spark 10 Pro 8/128 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-10-pro-8-128-pearl-white-26371,https://cdn.mediapark.uz/imgs/600x600_f27d5df7-fb48-4ae6-8b39-b10be0c68019_Artboard-1.webp,1855000,Smartfonlar,Mediapark
Realme C65 8/256 Gb,https://mediapark.uz/products/view/smartfon-realme-c65-8-256-black-28030,https://cdn.mediapark.uz/imgs/600x600_2511800b-1398-478f-9371-44c9efa60b91_Artboard-11300.webp,3036000,Smartfonlar,Mediapark
Huawei Nova 12se 8/256 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-12se-8-256-green-27768,https://cdn.mediapark.uz/imgs/600x600_0a667b06-fce9-40eb-9bb9-8b6ce754f744_Artboard-11300.webp,3500000,Smartfonlar,Mediapark
Huawei Nova 10 Se 8/128 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-10-se-8-128-gb-mint-green-16112,https://cdn.mediapark.uz/imgs/c846d5a9-ed6b-4d50-9084-ef1d03f76872.webp,3550000,Smartfonlar,Mediapark
Huawei Nova Y61 4/64 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-y61-4-64-gb-mint-green-16118,https://cdn.mediapark.uz/imgs/780dee6a-8279-4dae-bc0c-14776404d6a2.webp,1750000,Smartfonlar,Mediapark
Xiaomi Redmi 10 6/128 Gb,https://mediapark.uz/products/view/smartfon-xiaomi-redmi-10-6-128-gb-gray-carbon-15940,https://cdn.mediapark.uz/imgs/f2f19750-0705-4858-aa8f-43825192289b_test.webp,2978000,Smartfonlar,Mediapark
Vivo Y22 4/64 Gb,https://mediapark.uz/products/view/smartfon-vivo-y22-4-64-gb-starlit-blue-15943,https://cdn.mediapark.uz/imgs/600x600_b7e5d177-8b0d-4a89-a00e-85dab8f321e7_Artboard-1_(1300x1300).webp,2033000,Smartfonlar,Mediapark
Vivo Y22 4/64 Gb,https://mediapark.uz/products/view/smartfon-vivo-y22-4-64-gb-metaverse-green-15944,https://cdn.mediapark.uz/imgs/600x600_5e1abf87-136a-4cc6-b304-99b2491b04d8_Artboard-1_(1300x1300).webp,2033000,Smartfonlar,Mediapark
Samsung Galaxy A04s 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04s-3-32-gb-copper-15946,https://cdn.mediapark.uz/imgs/600x600_cf62b7fa-b640-4730-bca7-5f7879045fce_A04S-64GB-Copper.webp,2076000,Smartfonlar,Mediapark
Samsung Galaxy A04s 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04s-4-64-gb-black-15949,https://cdn.mediapark.uz/imgs/c75ccbcf-fb5c-498e-b761-71e313dda252.webp,2142000,Smartfonlar,Mediapark
Samsung Galaxy A04s 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04s-4-64-gb-copper-15950,https://cdn.mediapark.uz/imgs/584b5dfb-e903-4996-bf64-0e67101a2cce.webp,2142000,Smartfonlar,Mediapark
Samsung Galaxy A04s 64 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04s-4-64-gb-green-15951,https://cdn.mediapark.uz/imgs/8639e7bf-c58e-4f9b-8937-1eaa7d2ed387.webp,2142000,Smartfonlar,Mediapark
Vivo Y33s 4/64 Gb,https://mediapark.uz/products/view/smartfon-vivo-y33s-4-64-gb-midday-dream-15942,https://cdn.mediapark.uz/imgs/b8c5ecc5-c580-4b0a-bbd3-9fc4bc7b2f67.webp,2133000,Smartfonlar,Mediapark
Samsung Galaxy A04s 32 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a04s-3-32-gb-black-15945,https://cdn.mediapark.uz/imgs/1555b120-97e5-46d5-b7a5-c6aff87cf63a.webp,2076000,Smartfonlar,Mediapark
Tecno Pova 2 4/128 Gb,https://mediapark.uz/products/view/smartfon-tecno-pova-2-4-128-gb-le7n-dazzling-black-15672,https://cdn.mediapark.uz/imgs/26e74949-afcc-41d0-8969-eea6c11fb49a_Tecno_Pova_2_4-128_GB_(LE7N)_Dazzling_Black.webp,1329000,Smartfonlar,Mediapark
Samsung Galaxy A13 128 Gb,https://mediapark.uz/products/view/smartfon-samsung-galaxy-a13-3-128-gb-black-15700,https://cdn.mediapark.uz/imgs/600x600_7a9340f0-8486-400d-81c6-fe8332179ded_A13-32GB-Black.webp,2515000,Smartfonlar,Mediapark
Tecno Spark 7 2/32 Gb,https://mediapark.uz/products/view/smartfon-tecno-spark-7-2-32-gb-kf6m-spruce-green-15677,https://cdn.mediapark.uz/imgs/41fae71d-f52c-4e26-bd30-657c6e277071_Tecno_Spark_7_2-32_GB_(KF6M)_Spruce_Green.webp,795000,Smartfonlar,Mediapark
Huawei Nova Y70 4/64 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-y70-4-64-gb-midnight-black-15615,https://cdn.mediapark.uz/imgs/600x600_3d3781b4-7475-4c74-917b-6c9f4455efb1_mediapark-product_0_1300.webp,1890000,Smartfonlar,Mediapark
Huawei Nova Y70 4/64 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-y70-4-64-gb-blue-crystal-15618,https://cdn.mediapark.uz/imgs/600x600_adaaa520-baa4-45fb-af58-973182f498c9_mediapark-product_0_1300.webp,1890000,Smartfonlar,Mediapark
Huawei Nova Y70 4/128 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-y70-4-128-gb-midnight-black-15619,https://cdn.mediapark.uz/imgs/600x600_659ece62-48e1-4cec-a433-d75c179787a9_mediapark-product_0_1300.webp,2012000,Smartfonlar,Mediapark
Huawei Nova Y90 4/128 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-y90-4-128-gb-blue-crystal-15626,https://cdn.mediapark.uz/imgs/600x600_4c988228-0066-4b52-92ea-a84aeb54c026_mediapark-product_0_1300.webp,2300000,Smartfonlar,Mediapark
Huawei Nova Y90 4/128 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-y90-4-128-gb-emerald-green-15627,https://cdn.mediapark.uz/imgs/600x600_e4677181-c9a1-4734-921e-cd0dac3ed057_mediapark-product_0_1300.webp,2300000,Smartfonlar,Mediapark
Huawei Nova Y90 4/128 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-y90-4-128-gb-midnight-black-15628,https://cdn.mediapark.uz/imgs/600x600_5f61cdee-026b-42c6-a4e7-85c1864a6d4c_mediapark-product_0_1300.webp,2300000,Smartfonlar,Mediapark
Huawei Nova 9se 8/128 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-9se-8-128-gb-midnight-black-15629,https://cdn.mediapark.uz/imgs/b1be1a6f-6ae7-4736-8c8d-85e961bf2ff0.webp,4072000,Smartfonlar,Mediapark
Huawei Nova 9se 8/128 Gb,https://mediapark.uz/products/view/smartfon-huawei-nova-9se-8-128-gb-blue-crystal-15631,https://cdn.mediapark.uz/imgs/d2a77acc-4c53-49cc-916c-7213bae8f769.webp,3328000,Smartfonlar,Mediapark
